G,C,B,A,Ia,Ib,Ic,Va,Vb,Vc
1,0,1,1,-573.8404009,-276.8116242,-51.12280586,-0.041192185,0.370610479,-0.329418294
1,0,1,1,-563.4734465,-290.0622931,-51.53953852,-0.041343002,0.36951978,-0.328176778
1,0,1,1,-552.967438,-303.2414086,-51.94355473,-0.041483623,0.368337907,-0.326854284
1,0,1,1,-542.3249675,-316.3457191,-52.33475482,-0.041614013,0.36706515,-0.325451138
1,0,1,1,-531.548661,-329.3719911,-52.71304226,-0.041734139,0.365701825,-0.323967686
1,0,1,1,-520.6411774,-342.3170107,-53.07832372,-0.041843972,0.364248267,-0.322404296
1,0,1,1,-509.6052078,-355.1775839,-53.43050907,-0.041943484,0.362704835,-0.320761351
1,0,1,1,-498.4434753,-367.9505374,-53.76951141,-0.042032652,0.36107191,-0.319039258
1,0,1,1,-487.1587339,-380.6327199,-54.0952471,-0.042111453,0.359349895,-0.317238442
1,0,1,1,-475.7537679,-393.2210021,-54.40763577,-0.042179868,0.357539215,-0.315359347
1,0,1,1,-464.2313912,-405.7122781,-54.70660033,-0.04223788,0.355640316,-0.313402436
1,0,1,1,-452.594447,-418.1034658,-54.99206704,-0.042285474,0.353653667,-0.311368193
1,0,1,1,-440.8458063,-430.391508,-55.26396544,-0.042322639,0.351579758,-0.309257119
1,0,1,1,-428.9883681,-442.5733726,-55.52222846,-0.042349366,0.349419101,-0.307069735
1,0,1,1,-417.0250579,-454.6460541,-55.76679237,-0.042365647,0.347172229,-0.304806582
1,0,1,1,-404.9588276,-466.6065736,-55.99759683,-0.04237148,0.344839696,-0.302468216
1,0,1,1,-392.7926543,-478.4519801,-56.21458489,-0.042366862,0.342422078,-0.300055216
1,0,1,1,-380.5295397,-490.1793509,-56.41770302,-0.042351796,0.339919972,-0.297568176
1,0,1,1,-368.1725098,-501.7857924,-56.60690109,-0.042326283,0.337333994,-0.295007711
1,0,1,1,-355.7246132,-513.268441,-56.78213242,-0.042290331,0.334664783,-0.292374452
1,0,1,1,-343.1889215,-524.6244635,-56.94335379,-0.042243949,0.331912998,-0.289669048
1,0,1,1,-330.5685276,-535.8510579,-57.0905254,-0.042187148,0.329079316,-0.286892168
1,0,1,1,-317.8665454,-546.9454542,-57.22361095,-0.042119942,0.326164438,-0.284044496
1,0,1,1,-305.0861088,-557.9049151,-57.3425776,-0.042042348,0.323169083,-0.281126735
1,0,1,1,-292.2303714,-568.7267365,-57.447396,-0.041954385,0.32009399,-0.278139605
1,0,1,1,-279.302505,-579.4082482,-57.53804029,-0.041856074,0.316939917,-0.275083844
1,0,1,1,-266.3056995,-589.9468148,-57.61448809,-0.041747439,0.313707643,-0.271960204
1,0,1,1,-253.2431615,-600.339836,-57.67672055,-0.041628509,0.310397965,-0.268769456
1,0,1,1,-240.118114,-610.5847476,-57.72472231,-0.041499311,0.3070117,-0.265512389
1,0,1,1,-226.9337956,-620.6790216,-57.75848153,-0.041359878,0.303549683,-0.262189805
1,0,1,1,-213.6934591,-630.6201676,-57.77798989,-0.041210244,0.300012769,-0.258802525
1,0,1,1,-200.4003715,-640.4057326,-57.78324255,-0.041050447,0.29640183,-0.255351384
1,0,1,1,-187.0578126,-650.0333023,-57.77423824,-0.040880525,0.292717757,-0.251837233
1,0,1,1,-173.6690746,-659.5005012,-57.75097916,-0.04070052,0.28896146,-0.24826094
1,0,1,1,-160.2374608,-668.8049933,-57.71347107,-0.040510477,0.285133864,-0.244623387
1,0,1,1,-146.7662854,-677.944483,-57.66172321,-0.040310443,0.281235915,-0.240925472
1,0,1,1,-133.258872,-686.9167153,-57.59574836,-0.040100467,0.277268574,-0.237168107
1,0,1,1,-119.7185536,-695.7194762,-57.51556278,-0.039880601,0.27323282,-0.233352219
1,0,1,1,-106.148671,-704.350594,-57.42118627,-0.0396509,0.269129649,-0.229478749
1,0,1,1,-92.55257222,-712.807939,-57.31264211,-0.039411419,0.264960073,-0.225548654
1,0,1,1,-78.93361205,-721.0894244,-57.18995708,-0.039162218,0.26072512,-0.221562903
1,0,1,1,-65.29515071,-729.193007,-57.05316146,-0.038903358,0.256425837,-0.217522479
1,0,1,1,-51.6405533,-737.1166874,-56.90228899,-0.038634904,0.252063284,-0.21342838
1,0,1,1,-37.97318887,-744.8585103,-56.7373769,-0.038356921,0.247638536,-0.209281615
1,0,1,1,-24.29642965,-752.4165658,-56.55846589,-0.038069479,0.243152686,-0.205083207
1,0,1,1,-10.61365018,-759.7889889,-56.36560009,-0.037772647,0.238606841,-0.200834194
1,0,1,1,3.071773533,-766.9739606,-56.15882709,-0.0374665,0.234002122,-0.196535622
1,0,1,1,16.75646481,-773.9697081,-55.9381979,-0.037151113,0.229339665,-0.192188553
1,0,1,1,30.43704715,-780.7745054,-55.70376698,-0.036826563,0.224620622,-0.187794059
1,0,1,1,44.11014508,-787.3866734,-55.45559215,-0.036492931,0.219846155,-0.183353224
1,0,1,1,57.77238497,-793.8045807,-55.19373466,-0.036150299,0.215017443,-0.178867145
1,0,1,1,71.42039587,-800.0266437,-54.9182591,-0.035798751,0.210135678,-0.174336927
1,0,1,1,85.05081033,-806.0513274,-54.62923346,-0.035438375,0.205202065,-0.169763689
1,0,1,1,98.66026525,-811.8771451,-54.32672903,-0.035069259,0.200217819,-0.165148559
1,0,1,1,112.2454027,-817.5026594,-54.01082048,-0.034691495,0.195184171,-0.160492677
1,0,1,1,125.8028708,-822.9264824,-53.68158572,-0.034305175,0.190102364,-0.155797189
1,0,1,1,139.3293243,-828.1472757,-53.33910601,-0.033910395,0.184973651,-0.151063256
1,0,1,1,152.8214259,-833.1637513,-52.98346584,-0.033507252,0.179799297,-0.146292045
1,0,1,1,166.2758466,-837.9746714,-52.61475297,-0.033095845,0.174580579,-0.141484734
1,0,1,1,179.6892667,-842.5788489,-52.23305835,-0.032676277,0.169318785,-0.136642508
1,0,1,1,193.0583766,-846.9751478,-51.83847619,-0.032248651,0.164015213,-0.131766562
1,0,1,1,206.3798777,-851.1624835,-51.43110382,-0.031813072,0.158671172,-0.126858099
1,0,1,1,219.6504832,-855.1398228,-51.01104176,-0.031369648,0.153287979,-0.121918331
1,0,1,1,232.8669187,-858.9061843,-50.57839367,-0.030918488,0.147866964,-0.116948477
1,0,1,1,246.0259232,-862.4606386,-50.13326628,-0.030459703,0.142409464,-0.111949761
1,0,1,1,259.1242499,-865.802309,-49.67576942,-0.029993407,0.136916826,-0.106923419
1,0,1,1,272.1586672,-868.9303707,-49.20601598,-0.029519714,0.131390404,-0.10187069
1,0,1,1,285.1259588,-871.844052,-48.72412186,-0.029038743,0.125831563,-0.09679282
1,0,1,1,298.0229253,-874.542634,-48.23020597,-0.02855061,0.120241673,-0.091691063
1,0,1,1,310.8463846,-877.0254509,-47.72439016,-0.028055437,0.114622114,-0.086566677
1,0,1,1,323.5931727,-879.2918901,-47.20679923,-0.027553346,0.108974273,-0.081420927
1,0,1,1,336.2601445,-881.3413923,-46.67756091,-0.027044461,0.103299543,-0.076255083
1,0,1,1,348.8441746,-883.1734519,-46.13680576,-0.026528907,0.097599325,-0.071070418
1,0,1,1,361.3421581,-884.7876168,-45.58466722,-0.026006811,0.091875024,-0.065868212
1,0,1,1,373.7510113,-886.1834888,-45.02128151,-0.025478303,0.086128053,-0.06064975
1,0,1,1,386.0676726,-887.3607234,-44.44678764,-0.024943513,0.08035983,-0.055416318
1,0,1,1,398.2891028,-888.3190303,-43.86132736,-0.024402572,0.074571779,-0.050169207
1,0,1,1,410.4122867,-889.0581728,-43.26504512,-0.023855615,0.068765327,-0.044909712
1,0,1,1,422.434233,-889.5779688,-42.65808804,-0.023302775,0.062941907,-0.039639132
1,0,1,1,434.3519754,-889.8782899,-42.04060589,-0.02274419,0.057102956,-0.034358766
1,0,1,1,446.1625734,-889.959062,-41.41275102,-0.022179998,0.051249915,-0.029069917
1,0,1,1,457.863113,-889.8202651,-40.77467833,-0.021610337,0.045384227,-0.023773891
1,0,1,1,469.4507072,-889.4619337,-40.12654528,-0.021035348,0.039507341,-0.018471993
1,0,1,1,480.9224969,-888.8841559,-39.46851177,-0.020455173,0.033620705,-0.013165532
1,0,1,1,492.2756517,-888.0870745,-38.80074016,-0.019869955,0.027725773,-0.007855818
1,0,1,1,503.5073702,-887.0708861,-38.12339521,-0.019279838,0.021823999,-0.00254416
1,0,1,1,514.6148814,-885.8358413,-37.43664406,-0.018684969,0.015916839,0.00276813
1,0,1,1,525.5954445,-884.382245,-36.74065614,-0.018085494,0.010005751,0.008079743
1,0,1,1,536.4463503,-882.7104558,-36.03560319,-0.01748156,0.004092192,0.013389368
1,0,1,1,547.1649214,-880.8208861,-35.32165915,-0.016873317,-0.001822377,0.018695694
1,0,1,1,557.7485133,-878.7140023,-34.59900019,-0.016260916,-0.007736497,0.023997413
1,0,1,1,568.1945145,-876.3903241,-33.86780462,-0.015644506,-0.01364871,0.029293215
1,0,1,1,578.5003477,-873.8504249,-33.12825283,-0.01502424,-0.019557556,0.034581796
1,0,1,1,588.6634701,-871.0949313,-32.38052732,-0.014400271,-0.025461578,0.039861849
1,0,1,1,598.6813741,-868.1245232,-31.62481256,-0.013772754,-0.031359318,0.045132072
1,0,1,1,608.5515878,-864.9399336,-30.86129502,-0.013141842,-0.037249323,0.050391164
1,0,1,1,618.2716761,-861.5419482,-30.09016308,-0.012507692,-0.043130137,0.055637829
1,0,1,1,627.8392405,-857.9314054,-29.31160701,-0.01187046,-0.049000311,0.060870771
1,0,1,1,637.2519205,-854.109196,-28.52581891,-0.011230303,-0.054858396,0.066088699
1,0,1,1,646.5073936,-850.0762631,-27.73299266,-0.010587379,-0.060702947,0.071290326
1,0,1,1,655.6033761,-845.8336018,-26.93332388,-0.009941847,-0.066532521,0.076474368
1,0,1,1,664.5376238,-841.3822589,-26.12700987,-0.009293867,-0.072345681,0.081639547
1,0,1,1,673.3079322,-836.7233326,-25.31424957,-0.008643597,-0.078140991,0.086784588
1,0,1,1,681.9121375,-831.8579726,-24.49524353,-0.007991199,-0.083917022,0.091908221
1,0,1,1,690.3481166,-826.7873792,-23.67019382,-0.007336833,-0.089672349,0.097009182
1,0,1,1,698.6137881,-821.5128036,-22.83930402,-0.006680661,-0.095405552,0.102086213
1,0,1,1,706.7071126,-816.0355472,-22.00277912,-0.006022845,-0.101115217,0.107138061
1,0,1,1,714.6260932,-810.3569614,-21.16082554,-0.005363547,-0.106799933,0.11216348
1,0,1,1,722.3687759,-804.4784473,-20.313651,-0.004702929,-0.1124583,0.117161229
1,0,1,1,729.9332505,-798.4014554,-19.46146454,-0.004041156,-0.11808892,0.122130075
1,0,1,1,737.3176504,-792.127485,-18.60447643,-0.003378389,-0.123690404,0.127068793
1,0,1,1,744.5201537,-785.6580842,-17.7428981,-0.002714793,-0.129261371,0.131976164
1,0,1,1,751.5389832,-778.9948492,-16.87694215,-0.002050531,-0.134800446,0.136850977
1,0,1,1,758.3724073,-772.139424,-16.00682223,-0.001385768,-0.140306262,0.14169203
1,0,1,1,765.0187397,-765.0935002,-15.13275303,-0.000720666,-0.14577746,0.146498127
1,0,1,1,771.4763408,-757.8588161,-14.25495022,-5.54E-05,-0.151212691,0.151268083
1,0,1,1,777.743617,-750.437157,-13.37363038,0.000609893,-0.156610614,0.156000721
1,0,1,1,783.8190221,-742.8303538,-12.48901096,0.001275023,-0.161969897,0.160694874
1,0,1,1,789.7010571,-735.0402835,-11.60131024,0.001939834,-0.167289217,0.165349383
1,0,1,1,795.3882707,-727.0688683,-10.71074723,0.002604163,-0.172567262,0.169963099
1,0,1,1,800.8792595,-718.9180748,-9.817541667,0.003267845,-0.17780273,0.174534885
1,0,1,1,806.1726689,-710.5899142,-8.921913942,0.003930716,-0.182994328,0.179063612
1,0,1,1,811.2671927,-702.0864414,-8.024085034,0.004592614,-0.188140777,0.183548164
1,0,1,1,816.1615739,-693.4097544,-7.12427647,0.005253374,-0.193240806,0.187987432
1,0,1,1,820.854605,-684.5619941,-6.222710263,0.005912834,-0.198293157,0.192380323
1,0,1,1,825.3451279,-675.5453436,-5.319608862,0.00657083,-0.203296583,0.196725752
1,0,1,1,829.6320348,-666.3620275,-4.415195093,0.007227202,-0.208249849,0.201022647
1,0,1,1,833.7142678,-657.0143117,-3.509692107,0.007881786,-0.213151735,0.205269949
1,0,1,1,837.5908198,-647.5045027,-2.603323324,0.008534421,-0.218001029,0.209466608
1,0,1,1,841.2607343,-637.8349468,-1.696312375,0.009184947,-0.222796536,0.213611589
1,0,1,1,844.7231057,-628.0080298,-0.788883052,0.009833202,-0.227537072,0.21770387
1,0,1,1,847.9770799,-618.0261764,0.118740749,0.010479027,-0.232221468,0.221742442
1,0,1,1,851.0218538,-607.8918495,1.026335087,0.011122262,-0.236848568,0.225726307
1,0,1,1,853.8566764,-597.6075495,1.933676027,0.011762748,-0.241417231,0.229654482
1,0,1,1,856.480848,-587.175814,2.840539695,0.012400329,-0.245926328,0.233525999
1,0,1,1,858.8937213,-576.5992168,3.746702336,0.013034845,-0.250374748,0.237339903
1,0,1,1,861.0947009,-565.8803676,4.651940369,0.013666142,-0.254761392,0.241095251
1,0,1,1,863.0832437,-555.021911,5.55603044,0.014294062,-0.25908518,0.244791118
1,0,1,1,864.8588591,-544.0265262,6.458749477,0.014918451,-0.263345043,0.248426592
1,0,1,1,866.421109,-532.8969262,7.359874749,0.015539155,-0.26753993,0.252000775
1,0,1,1,867.769608,-521.635857,8.259183916,0.016156021,-0.271668807,0.255512786
1,0,1,1,868.9040233,-510.2460972,9.156455088,0.016768897,-0.275730656,0.258961758
1,0,1,1,869.8240749,-498.7304569,10.05146688,0.017377631,-0.279724472,0.262346841
1,0,1,1,870.529536,-487.0917776,10.94399845,0.017982074,-0.283649272,0.265667199
1,0,1,1,871.0202324,-475.3329308,11.83382959,0.018582075,-0.287504087,0.268922012
1,0,1,1,871.2960431,-463.4568179,12.72074074,0.019177487,-0.291287966,0.272110479
1,0,1,1,871.3569,-451.4663691,13.60451308,0.019768164,-0.294999975,0.275231811
1,0,1,1,871.2027881,-439.3645429,14.48492854,0.020353959,-0.298639198,0.278285239
1,0,1,1,870.8337454,-427.1543253,15.3617699,0.020934728,-0.302204738,0.28127001
1,0,1,1,870.249863,-414.8387289,16.2348208,0.021510327,-0.305695714,0.284185387
1,0,1,1,869.4512849,-402.4207924,17.10386584,0.022080615,-0.309111265,0.287030651
1,0,1,1,868.4382083,-389.9035798,17.96869059,0.02264545,-0.312450549,0.289805099
1,0,1,1,867.2108829,-377.2901795,18.82908167,0.023204694,-0.315712742,0.292508048
1,0,1,1,865.7696117,-364.5837037,19.6848268,0.023758209,-0.318897038,0.295138829
1,0,1,1,864.1147504,-351.7872874,20.53571482,0.024305857,-0.322002653,0.297696795
1,0,1,1,862.2467071,-338.9040881,21.38153579,0.024847505,-0.325028819,0.300181314
1,0,1,1,860.1659428,-325.9372844,22.22208103,0.025383017,-0.32797479,0.302591773
1,0,1,1,857.8729709,-312.8900758,23.05714313,0.025912262,-0.330839839,0.304927577
1,0,1,1,855.3683571,-299.7656814,23.88651607,0.02643511,-0.33362326,0.30718815
1,0,1,1,852.6527195,-286.5673395,24.70999519,0.026951431,-0.336324365,0.309372934
1,0,1,1,849.7267281,-273.2983065,25.52737734,0.027461099,-0.338942489,0.31148139
1,0,1,1,846.5911048,-259.9618564,26.33846082,0.027963986,-0.341476984,0.313512998
1,0,1,1,843.2466232,-246.5612799,27.14304551,0.02845997,-0.343927227,0.315467257
1,0,1,1,839.6941087,-233.0998831,27.9409329,0.028948927,-0.346292611,0.317343684
1,0,1,1,835.9344377,-219.5809877,28.73192612,0.029430738,-0.348572554,0.319141817
1,0,1,1,831.9685378,-206.0079291,29.51583,0.029905283,-0.350766493,0.320861211
1,0,1,1,827.7973877,-192.3840563,30.29245112,0.030372445,-0.352873887,0.322501443
1,0,1,1,823.4220163,-178.7127308,31.06159788,0.030832109,-0.354894216,0.324062107
1,0,1,1,818.8435034,-164.9973257,31.82308048,0.031284161,-0.356826981,0.32554282
1,0,1,1,814.0629786,-151.2412252,32.57671105,0.031728491,-0.358671705,0.326943215
1,0,1,1,809.0816215,-137.4478234,33.32230364,0.032164987,-0.360427934,0.328262946
1,0,1,1,803.900661,-123.6205236,34.05967428,0.032593544,-0.362095233,0.329501689
1,0,1,1,798.5213755,-109.7627374,34.78864105,0.033014054,-0.363673192,0.330659138
1,0,1,1,792.9450923,-95.87788404,35.50902407,0.033426415,-0.365161421,0.331735006
1,0,1,1,787.1731872,-81.96938945,36.22064561,0.033830524,-0.366559553,0.33272903
1,0,1,1,781.2070844,-68.04068531,36.92333009,0.034226282,-0.367867244,0.333640962
1,0,1,1,775.0482559,-54.09520833,37.61690412,0.03461359,-0.369084169,0.334470579
1,0,1,1,768.6982214,-40.13639933,38.30119658,0.034992354,-0.37021003,0.335217675
1,0,1,1,762.1585475,-26.16770245,38.97603862,0.035362481,-0.371244548,0.335882067
1,0,1,1,755.4308479,-12.19256426,39.64126375,0.035723878,-0.372187468,0.33646359
1,0,1,1,748.5167825,1.785567101,40.29670783,0.036076456,-0.373038557,0.336962101
1,0,1,1,741.4180573,15.76324272,40.94220913,0.036420129,-0.373797606,0.337377477
1,0,1,1,734.1364237,29.73701383,41.57760839,0.036754812,-0.374464427,0.337709615
1,0,1,1,726.6736784,43.7034326,42.20274883,0.037080422,-0.375038856,0.337958434
1,0,1,1,719.0316628,57.65905303,42.81747621,0.037396879,-0.37552075,0.338123871
1,0,1,1,711.2122623,71.60043178,43.42163886,0.037704104,-0.375909992,0.338205887
1,0,1,1,703.2174063,85.52412902,44.01508771,0.038002023,-0.376206484,0.338204461
1,0,1,1,695.0490674,99.42670929,44.59767632,0.038290561,-0.376410155,0.338119594
1,0,1,1,686.709261,113.3047423,45.16926096,0.038569647,-0.376520952,0.337951305
1,0,1,1,678.2000449,127.154804,45.7297006,0.038839213,-0.37653885,0.337699637
1,0,1,1,669.5235185,140.9734769,46.27885696,0.039099191,-0.376463844,0.337364653
1,0,1,1,660.6818227,154.7573515,46.81659454,0.039349519,-0.376295952,0.336946433
1,0,1,1,651.677139,168.5030269,47.34278066,0.039590133,-0.376035216,0.336445083
1,0,1,1,642.5116892,182.2071115,47.85728549,0.039820975,-0.3756817,0.335860725
1,0,1,1,633.1877348,195.8662241,48.35998209,0.040041987,-0.375235491,0.335193504
1,0,1,1,623.7075762,209.4769945,48.85074643,0.040253116,-0.374696699,0.334443583
1,0,1,1,614.0735526,223.0360643,49.32945741,0.040454308,-0.374065458,0.333611149
1,0,1,1,604.288041,236.5400882,49.79599692,0.040645515,-0.373341923,0.332696407
1,0,1,1,594.3534558,249.9857342,50.25024986,0.04082669,-0.372526272,0.331699582
1,0,1,1,584.2722483,263.3696847,50.69210413,0.040997786,-0.371618707,0.330620921
1,0,1,1,574.0469058,276.6886376,51.12145072,0.041158763,-0.370619452,0.329460689
1,0,1,1,563.6799514,289.9393065,51.53818369,0.041309581,-0.369528753,0.328219173
1,0,1,1,553.1739428,303.1184221,51.94220023,0.041450202,-0.36834688,0.326896678
1,0,1,1,542.5314723,316.2227325,52.33340064,0.041580591,-0.367074124,0.325493532
1,0,1,1,531.7551657,329.2490046,52.71168841,0.041700717,-0.365710799,0.324010081
1,0,1,1,520.847682,342.1940242,53.07697019,0.04181055,-0.364257241,0.32244669
1,0,1,1,509.8117124,355.0545973,53.42915586,0.041910063,-0.362713809,0.320803746
1,0,1,1,498.6499798,367.8275509,53.76815852,0.041999231,-0.361080884,0.319081653
1,0,1,1,487.3652383,380.5097334,54.09389453,0.042078032,-0.359358869,0.317280837
1,0,1,1,475.9602722,393.0980156,54.40628352,0.042146447,-0.357548189,0.315401742
1,0,1,1,464.4378955,405.5892916,54.70524841,0.042204458,-0.35564929,0.313444832
1,0,1,1,452.8009512,417.9804794,54.99071543,0.042252053,-0.353662641,0.311410588
1,0,1,1,441.0523105,430.2685215,55.26261416,0.042289218,-0.351588732,0.309299515
1,0,1,1,429.1948722,442.4503862,55.5208775,0.042315944,-0.349428075,0.307112131
1,0,1,1,417.231562,454.5230676,55.76544173,0.042332226,-0.347181203,0.304848977
1,0,1,1,405.1653316,466.4835872,55.99624652,0.042338059,-0.344848671,0.302510612
1,0,1,1,392.9991582,478.3289937,56.2132349,0.042333441,-0.342431053,0.300097612
1,0,1,1,380.7360436,490.0563645,56.41635334,0.042318374,-0.339928947,0.297610572
1,0,1,1,368.3790135,501.662806,56.60555174,0.042292862,-0.337342969,0.295050107
1,0,1,1,355.931117,513.1454546,56.78078339,0.04225691,-0.334673758,0.292416848
1,0,1,1,343.3954252,524.5014771,56.94200508,0.042210528,-0.331921972,0.289711444
1,0,1,1,330.7750312,535.7280715,57.08917701,0.042153727,-0.329088291,0.286934564
1,0,1,1,318.0730489,546.8224679,57.22226289,0.042086521,-0.326173414,0.284086892
1,0,1,1,305.2926123,557.7819288,57.34122986,0.042008927,-0.323178059,0.281169132
1,0,1,1,292.4368748,568.6037502,57.44604858,0.041920963,-0.320102965,0.278182002
1,0,1,1,279.5090084,579.2852619,57.53669318,0.041822652,-0.316948893,0.27512624
1,0,1,1,266.5122027,589.8238285,57.61314131,0.041714018,-0.313716618,0.2720026
1,0,1,1,253.4496647,600.2168498,57.67537409,0.041595088,-0.310406941,0.268811853
1,0,1,1,240.3246172,610.4617613,57.72337618,0.04146589,-0.307020676,0.265554786
1,0,1,1,227.1402987,620.5560354,57.75713572,0.041326457,-0.303558659,0.262232202
1,0,1,1,213.8999621,630.4971813,57.77664439,0.041176823,-0.300021745,0.258844922
1,0,1,1,200.6068745,640.2827464,57.78189738,0.041017025,-0.296410806,0.255393781
1,0,1,1,187.2643155,649.9103161,57.77289338,0.040847103,-0.292726733,0.25187963
1,0,1,1,173.8755774,659.3775149,57.74963463,0.040667099,-0.288970436,0.248303337
1,0,1,1,160.4439636,668.6820071,57.71212686,0.040477056,-0.28514284,0.244665784
1,0,1,1,146.9727881,677.8214968,57.66037932,0.040277022,-0.281244891,0.240967869
1,0,1,1,133.4653747,686.7937291,57.59440479,0.040067046,-0.27727755,0.237210504
1,0,1,1,119.9250562,695.59649,57.51421953,0.03984718,-0.273241796,0.233394616
1,0,1,1,106.3551735,704.2276078,57.41984334,0.039617478,-0.269138625,0.229521147
1,0,1,1,92.75907468,712.6849528,57.3112995,0.039377998,-0.264969049,0.225591052
1,0,1,1,79.14011444,720.9664383,57.1886148,0.039128797,-0.260734097,0.2216053
